BurialID,SquareID,AreaID,BurialNumber,DateFound,BurialDepth,LengthM,LengthCM,ClusterNumber,SampleNumber,Rack,Shelf,Bag,PreviouslySampled,SexBody,SexGiles,GE_FunctionTotal,SouthToHead,SouthToFeet,EastToHead,EastToFeet,NorthToHead,NorthToFeet,WestToHead,WestToFeet,Description,BasilarSuture,VentralArc,SubPubicAngle,SciaticNotch,PubicBone,PreaurSulcus,MedialIPRamus,DorsalPitting,ForemanMagnum,FemurHead,HumerusHead,Osteophytosis,PubicSymphysis,BoneLength,MedialClavicle,IliacCrest,FemurDiameter,Humerus,FemurLength,HumerusLength,TibiaLength,Robust,SupraorbitalRidges,OrbitEdge,ParietalBossing,Gonian,NuchalCrest,ZygomaticCrest,CranialSuture,MaximumCranialLength,MaximumCranialBreadth,BasionBregmaHeight,BasionNasion,BasionProsthionLength,BizygomaticDiameter,NasionProsthion,MaximumNasalBreadth,decimalerorbitalBreadth,HairColor,PreservationIndex,HairTaken,SoftTissueTaken,BoneTaken,ToothTaken,TextileTaken,DescriptionOfTaken,ArtifactFound,EstimatedAge,AgeMethod,EstimateLivingStature,ToothAttrition,ToothEruption,PathologyAnomalies,EpiphysealUnion,HeadDirection,BYUSample,BodyAnalysisYear,SkullAtMagazine,PostcraniaAtMagazine,ToBeConfirmed,SkullTrauma,PostCraniaTrauma,CribiaOrbitala,PoroticHyperotosis,PoroticHyperotosisLocations,MetopicSuture,ButtonOsteoma,OsteologyUnknownComment,TMJ_OA,LinearHypoplasiaEnamel,AreaHillBurials,Tomb,BurialPreservation,BurialWrapping,BurialAdultChild,GenderCode,BurialGenderMethod,AgeCodeSingle,FaceBundle,DateOnSkull
,20,3,1,1987,0.5,0.65,65,,,,,,,,,,2.9,2.85,,,,,2.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Wrapped child Normal ribbon and burlap exterior wrap Feet adjacent (north side) to skull of burial #2 Can't find age, gender, hair details More details on wrapping in 1987 B field book",,6 months,S,,,,,,W,,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,S,N,,
,20,3,2,1987,0.5,0.78,78,,,,,,,,,,2.8,2.65,,,,,3.1,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Wrapped - not well preserved covered by rocks Skull uncovered (ie skull wrapping mosly gone) Under skull there are wrappings Both burials #1,2 combined materials associated with both burials Can't find age, and hair details in field book that are described in database (TW)",,2 years,S,,,,,,W,,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,P,In,,
,20,3,6,1987,1.3,1.7,170,,,,,,,,,,0.8,0.5,,,,,1,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,Brightly wrapped - inside mud brick structure overlaid with palm logs Mud brick structure surrounding burial,,NULL,U,,,,,,W,1,,0,,,,,,,,,,,,,,,wrapped,W,C,U,P,U,,
,20,3,8,1987,0.8,0.85,85,,,,,,,,,,4.35,4.1,,,,,2,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,"Infant or small child, head disintegrated - jaw bone present and some hair - wrapped Head to west as usual Another burial evident beneath - at least a pelvic bone is showing Can't find details on age, and hair in field book that are described in database (TW)",,6 months,S,,,,,,W,,,0,,,,,,,,,,,,,,,wrapped,W,C,U,P,N,,
,20,3,11,1987,1.1,0.6,60,,,,,,,,,,0.3,0.2,,,,,1.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,"Upper torso, partially curshed skull Alongside south wall of much brick structure of burial",,3 years,S,,,,,,W,,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,S,C,,
,20,3,12,1987,1,0.85,100,"#12,13,14,15,17,18",,,,,,,,,1.5,1.1,,,,,2.9,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,All 4 burials buried together - all appear to be children - wrapped and ribboned Can't find details on age and hair in field book that are described in database (TW),,4 years,S,,,,,,W,,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,S,C,,
,20,3,16,1987,1,0.55,55,,,,,,,,,,3.9,3.7,,,,,1.8,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Badly deteriorated - skull crushed, most material decomposed Many bones broken Can't find details on age in field book that are described in database (TW)",,infant,S,,,,,,W,,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,P,I,,
,20,3,17,1987,1.2,0.95,95,"#12,13,14,15,17,18",,,,,,,,,1.6,1,,,,,2.75,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Child under #12 and adjacent to #15 All these burials have a slight SE orientation and are tightly clustered together Wrapped and ribboned There is another child burial at the feet of #17, with the head of the new one even up under the feet of #17",,Infant,P,,,,,,W,,,0,,,,,,,,,,,,,,,headless skeleton,B,C,U,P,I,,
,20,3,18,1987,1.2,0.8,80,"#12,13,14,15,17,18",,,,,,,,,1,0.45,,,,,3.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,Child buried at the feet of #17 (head under feet of 17) Wrapped and ribboned Can't find details on age or hair in field book that are described in database (TW),,2 years,S,,,,,,W,,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,S,I,,
,20,3,19,1987,1.3,0.8,80,,,,,,,,,,0.5,0.2,,,,,3.1,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Buried adjacent to and slightly upon the right side of #15, placed from the waist down along the right leg Wrapped and ribboned",,,,,,,,,W,,,0,,,,,,,,,,,,,,,,W,C,U,U,C,,
,20,3,21,1987,1.26,0.75,75,"#21,22,23",,,,,,,,,1.59,1.58,,,,,3.1,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,"Wrapped well, but fairly hallow i.e. bones disinigrated taken out whole Can't find details on age or hair in field book that are described in database (TW) Burials 21,22,23 parallell, touching by side (21 lies on top of 22 and 23 at shoulder, sides, feet)",,18 months,S,,,,,,W,,,0,,,,,,,,,,,,,,,poorly preserved,W,C,U,S,I,,
,20,3,22,1987,1.28,0.77,77,"#21,22,23",,,,,,,,,1.73,1.64,,,,,3.13,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Body wrapped well, but face uncovered Both #21&22 were wrapped and then tied with torn strips of fabric (not ribbon)",,3-4 years,S,,,,,,W,,,0,,,,,,,,,,,,,,,poorly preserved,W,C,U,S,C,,
,20,3,23,1987,1.28,0.86,86,"#21,22,23",,,,,,,,,1.45,1.47,,,,,3.13,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,Feet under the feet and legs of #21 Skull was caved in Wrapped and then tied with torn fabric strips (not ribbon) - similar to #21&22 Basket case,,3 years,S,,,,,,W,,,0,,,,,,,,,,,,,,,basketcase,W,C,U,S,C,,
,20,3,24,1987,1.3,0.76,76,,,,,,,,,,3.96,3.83,,,,,1.96,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,Single burial Wrapped - looks very decayed Young child Chest area badly decomposed Leg bundle intact Can't find details on hair and age in the field book that are described in the database (TW),,18 months,S,,,,,,W,,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,S,I,,
,20,3,25,1987,1.4,1.65,165,,,,,,,,,,2.9,2.8,,,,,2.9,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,Well-wrapped adult Hands folded across lower abdomen,,NULL,U,,,,,,W,,,0,,,,,,,,,,,,,,,well-wrapped,W,A,U,U,U,Y,
,20,3,27,1987,0.9,0.7,70,,,,,,,,,,4.3,4.3,,,,,0.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red,,,,,,,"Wrapped and ribboned Can't find details on hair, or age in the field book that are described in the database (TW)",,18 months,S,,,,,,W,,,0,,,,,,,,,,,,,,,wrapped,W,C,U,S,I,,
,20,3,29,1987,0.7,0.7,70,,,,,,,,,,5.1,4.8,,,,,1.7,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,"Small child, buried and wrapped with sandals and socks Rope or wrapping and foot wear attached to the body wrappings Can't find details on hair, gender, or age in the field book that are described in the database (TW)",TRUE,8-16 months,S,,,,,,W,,,0,,,,,,,,,,,,,,,well-wrapped,W,C,F,P,N,,
,20,3,32,1987,1.5,0.6,60,,,,,,,,,,2.5,2.4,,,,,0.8,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Small child, not at all well preserved",,U,U,,,,,,W,,,0,,,,,,,,,,,,,,,badly preserved,U,C,U,U,C,,
,20,3,33,1987,1.75,1.65,165,,,,,,,,,,0.1,0.1,,,,,2.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blond,,,,,,,"Teen or small adult - not well preserved No showing textiles Some hair Hands crossed over lower abdomen but right arm over hip - left arm under hip Legs crossed, right leg over top of left leg",,V-VI,P,,,,,,W,1,,0,,,,,,,,,,,,,,,poorly preserved,B,A,M,P,U,,
,20,3,37,1987,1.55,1.1,110,,,,,,,,,,3.2,3.5,,,,,3.45,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,"Badly crooked skull, some textile fragments Child Can't find details age in the field book that are described in the database (TW)",,6-7 years,P,,,,,,W,,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,P,C,,
,20,3,38,1987,1,,,,,,,,,,,,3,0,,,,,2,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Could not photograph or measure - because they both fell in a cave - in east swall of area, over burial #37 Photo taken - skull disarticulated - not numbered in photograph Can't find the measurements in the field book that are described in the database (TW) Child - disarticulated - fell in rubble over #37",,5 years,S,,,,,,W,,,0,,,,,,,,,,,,,,,bones and skull,B,C,U,S,C,,
,20,3,39,1987,1,,,,,,,,,,,,3,0,,,,,2,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Could not photograph or measure - because they both fell in a cave - in east swall of area, over burial #37 Photo taken - skull disarticulated - not numbered in photograph Can't find the measurements in the field book that are described in the database (TW) Child - disarticulated - fell in rubble over #37",,5 years,S,,,,,,W,,,0,,,,,,,,,,,,,,,bones and skull,B,C,U,S,C,,
,20,3,40,1987,1.7,NA,,,,,,,,,,,1,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,"Skull only - child - no body Can't find details on hair, gender, or age in the field book that are described in the database (TW)",,5 years,S,,,,,,U,,,0,,,,,,,,,,,,,,,Skull only,B,C,U,S,C,,
,20,3,41,1987,0.65,0.6,60,,,,,,,,,,4.9,4.85,,,,,3.15,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,Child - falling from northern edge of area Disarticulated fabric Skull in poor shape,,0-6 months,S,,,,,,W,,,0,,,,,,,,,,,,,,,bones and skull,B,C,U,S,N,,
,20,3,42,1987,2,0.6,60,,,,,,,,,,2.5,3,,,,,3.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,Child - not well preserved,,Newborn,S,,,,,,E,,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,S,N,,
,20,3,43,1987,1.7,1.6,160,,,,,,,,,,3,3,,,,,0.8,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,Adult skeleton - skull missing Very poorly preserved Can't find details age and gender in the field book that are described in the database (TW),,NULL,U,,,,,,W,,,0,,,,,,,,,,,,,,,headless skeleton,B,A,M,P,U,,
,20,3,46,1987,1.75,0.85,85,,,,,,,,,,3.7,3.4,,,,,4.05,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,"Child - covered by mud bricks as shown on pg. 115 (field book 1987A) Can't find details on hair, gender, and age in the field book that are described in the database (TW)",,18 months,S,,,,,,W,,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,S,I,,
,20,1,1,1987,0.9,0.6,60,,,,,,,,,,2.8,2.8,,,,,3.2,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,Infant well wrapped and also covered with a red yarn,,Infant,P,,,,,,W,,,0,,,,,,,,,,,,,,,well-wrapped,W,C,U,P,IN,,
,20,1,2,1987,1,0.7,70,,,,,,,,,,1.9,1.9,,,,,2.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Child poorly preserved Wrapping and ribbon - body disarticulated Head missing - only legs and feet in place In fact, it now appears this may be an adult form the kneed downa dn the rest removed in perhaps a later but deeper burial slightly to the west No indication at present what happened to the rest of the body",,NULL,U,,,,,,W,,,0,,,,,,,,,,,,,,,bones,B,A,U,NULL,U,,
,20,1,5,1987,1,1.7,170,,,,,,,,,,4.1,4.4,,,,,0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,Well-wrapped - both rope and ribbon Longer than we first thought Can't find details on hair and age in the field book that are described in the database (TW),,IV-V,P,,,,,,W,1,,0,,,,,,,,,,,,,,,well-wrapped,W,A,F,P,U,Y,
,20,1,6,1987,NA,NA,,,,,,,,,,,3.3,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,Disturbed burial - only the head was placed Skull and a few indiscriminate and disarticulated bones,,,U,,,,,,W,,,0,,,,,,,,,,,,,,,disturbed,B,A,U,U,U,,
,20,1,11,1987,1.5,1.5,150,,,,,,,,,,4.9,4.4,,,,,2.5,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,,,,,,,"Young adult, perhaps Wrapped and ribboned, but not well preserved Can't find details on hair, gender, and age in the field book that are described in the database (TW)",,I-II,P,,,,,,W,1,,0,,,,,,,,,,,,,,,poorly preserved,W,A,F,P,U,,
,20,1,14,1987,1.9,0.75,75,,,,,,,,,,3.8,3.05,,,,,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,Small child - very poorly preserved Can't find details on age for this burial in field book that are described in database (TW),,3 years,P,,,,,,W,,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,P,C,,
,8,3,1,1992,0.44,0.2,,,,,,,,,,,2.72,2.73,,,,,3.41,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,Measurements in 1992E Age and hair details in 1992C Basket case Course linen with fringe Blue material Red ribbon 8 samples,,3-4 years,S,,,,,,W,1,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,P,C,,
,8,3,3,1992,0.32,0.43,43,,,,,,,,,,3.17,3.31,,,,,1.38,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Measurements in 1992E age in 1992C Basket case Stripes down each side, could have been blue or purple, but now look mostly green Most of cloth is fine weave Bundle has narrow strips 5 samples",,Newborn,S,,,,,,W,1,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,S,N,,
,8,3,5,1992,0.6,,,,,,,,,,,,1,0.65,,,,,1.5,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Can't find burial measurements in field book that are described in database (TW) Can't find details on age for this burial in field book that are described in database (TW) Circular design on outer layer Red, green, and purple, possibly orange Red/white ribbon Desingn on cloth goes over left sholder Ribbon tied on feet Shoes on feet",,15-20,P,,,,,,U,1,,0,,,,,,,,,,,,,,,headless skeleton,B,C,U,P,A,,
,8,3,6,1992,0.3,0.88,88,,,,,,,,,,3.46,3.7,,,,,2.36,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,Measurements in 1992E Age and hair details in 1992C Coarse linen outer wrap Fine linen next to body Evidence of red in some cloth Small wool robe with red design on sleeves and down front 5 samples,,18 months,S,,,,,,W,1,,0,,,,,,,,,,,,,,,"wrapped, head showing",H,C,U,S,I,,
,8,3,7,1992,0.3,1.36,136,,,,,,,,,,3.98,4,,,,,3.2,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,Measurements in 1992E Age and hair details in 1992C Large body wrapped in coarse linen with brown ribbon Red and green design - another green design Green stripe (3) down right side - red design under feet Face bundle folded piece of linen over nose tied with ribbon Fabric on skull rotted 9 samples,,9 years,S,,,,,,W,1,,0,,,,,,,,,,,,,,,well-wrapped,W,C,U,P,C,Y,
,8,3,9,1992,0.96,0.78,78,,,,,,,,,,0.92,0.88,,,,,2.95,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,Measurements in 1992E age in 1992C Tiny infant wrapped in coarse linen Tied with torn strips no skull 2 samples,,newborn,P,,,,,,W,1,,0,,,,,,,,,,,,,,,wrapped,W,C,U,P,N,,
,8,3,10,1992,0.96,0.95,95,,,,,,,,,,1.18,0.98,,,,,2.75,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,Measurements in 1992E Age and hair details in 1992C Basketcase - infant Fine to medium linen tied with coarse linen strips and rope 3 samples,,4-5 years,S,,,,,,W,1,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,S,C,,
,8,3,11,1992,1,0.82,82,,,,,,,,,,0.15,0.18,,,,,4.8,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,Measurements in 1992E Red/white ribbon Torn linen ties Outer layer of fringe fabric A piece of coarse linen with 7 red bands Smaller piece with a wove fabric with green design sewn to it Basketcase hair and age in 1992C 3 samples,,3-4 yrs,U,,,,,,W,1,,0,,,,,,,,,,,,,,,U,U,C,U,U,C,,
,8,3,16,1992,0.3,0.85,88,,,,,,,,,,2.45,2.4,,,,,0.54,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,Measurements in 1992E Age and hair details in 1992C Feet and legs wrapped and intact Head wrapped Coarse linen tied with rope - feet wrapped in 4 blankets of coarse linen tied with rope *We did not excavate this area to sterile soil - ran out of time,,5-6 years,S,,,,,,W,1,,0,,,,,,,,,,,,,,,wrapped,W,C,U,S,C,,
,8,3,18,1992,0.9,0.89,89,,,,,,,,,,0.25,0,,,,,2.81,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Measurements in 1992E age in 1992C Food bundle Small piece of red/white ribbon - also torn strips of linen Outer layer of medium weave Fringed fabric 3 cord weave fabric coarse weave fabric 1 found 4 glass beads (green and white), size of peas 3 samples",TRUE,9 months,S,,,,,,W,1,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,S,N,,
,8,3,20,1992,1,,,,,,,,,,,,0.8,0.8,,,,,1.15,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,Multiple body parts Disarticulated Parts of at least 2 individuals,,NULL,U,,,,,,U,,,0,,,,,,,,,,,,,,,scattered bones,B,NULL,U,U,U,,
,8,3,21,1992,1.02,0.78,78,,,,,,,,,,1.01,0.88,,,,,2.85,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,"Leg bones showing out of east were disarticulated, one backwards age and hair details in 1992C Small child (14 months old) wrapped in medium weave linen Tied with torn strips of linen - also a rope plus a fringed/worn ribbon with 2 black stripes of design 3 layers of fine linen 5 samples",,14 months,S,,,,,,W,1,,0,,,,,,,,,,,,,,,wrapped,W,C,U,S,I,,
,8,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four bones,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,8,0,1,1992,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,"Infant well wrapped in coarse linen - tied with rope Body on palm poles Seeds on the eyes and under the wraps A small piece of red yarn woven into the cloth Small braid design on yellow wool, woven Took photo, but too fragile for a sample Hair details in 1992C",,NULL,U,,,,,,U,1,,0,,,,,,,,,,,,,,,well-wrapped,W,C,U,U,I,,
,8,0,2,1992,0.75,,,,,,,,,,,,2.44,2.45,,,,,0.57,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,Hair and age details in 1992C Can't find burial measurements 4 samples taken,,18 mos,S,,,,,,U,1,,0,,,,,,,,,,,,,,,bones and skull,B,C,U,S,I,,
,8,0,3,1992,0.8,NA,,,,,,,,,,,4.41,4.3,,,,,0.89,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,Skull cut Possibly murdered Wrapped with coarse linen - crosswise with red/white ribbon Small bundle of linen wrapped over nose Linen is too badly decomposed to give good samples,,NULL,U,,,,,,W,1,,0,,,,,,,,,,,,,,,wrapped - bones showing,H,A,U,P,A,,
,8,0,4,1992,0.88,NA,,,,,,,,,,,4.3,4,,,,,0.71,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Buried face down on adult Wool wrapped tied with rope Hem on fabric, stitiched cloth Saved sample Outer wrap of very coarse linen, second layer of medium linen was small wool robe More details about wrapping available in field book pg. 39",,infant,S,,,,,,U,1,,0,,,,,,,,,,,,,,,wrapped,W,C,U,S,I,,
,8,0,5,1992,0.66,NA,,,,,,,,,,,3,2.95,,,,,4.25,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,"Very small infant Wrapped in fabric, tied with rope Evidence of solid line woven design left to right - appears to be a blanket and not a robe",,infant,S,,,,,,U,1,,0,,,,,,,,,,,,,,,wrapped,W,C,U,S,I,,
,8,0,7,1992,0.68,0.6,60,,,,,,,,,,1.75,1.53,,,,,3.83,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,"Infant wrapped in linen, tied with rope on palm sticks Badly decayed cloth samples of rope and cloth No design evidence Hair and age designated in 1992C 3 samples taken Measurements in 1992E",,6 months,S,,,,,,U,1,,0,,,,,,,,,,,,,,,wrapped - bones showing,H,C,U,S,N,,
,8,0,8,1992,0.61,NA,,,,,,,,,,,1.67,1.37,,,,,3.39,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"titled an ""infant"" on pg. 50 of 1992A, but ""3 years old"" in 1992C Found a pearl earring or part of a necklace when I lifted the body from the sand Wrapped in coarse linen with stripes of linen No color, no design Measurements in 1992E",TRUE,3 years,S,,,,,,U,1,,0,,,,,,,,,,,,,,,wrapped,W,C,U,S,C,,
,8,0,9,1992,0.63,NA,,,,,,,,,,,1.06,,,,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,Measurements in 1992E Can't find other burial details in field book in field book that are described in database (TW),,youth,S,,,,,,U,1,,0,,,,,,,,,,,,,,,Skull only,B,C,U,S,C,,
,8,0,12,1992,0.95,0.85,85,,,,,,,,,,1.75,1.55,,,,,2.25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,Well wrapped body Coarse linen on outside tied with red/white ribbon 3 cord woven design along length of cloth Evidence of 3 blankets about 38 cm wide basket case 3 samples,,3-4 years,S,,,,,,W,1,,0,,,,,,,,,,,,,,,well-wrapped,W,C,U,S,C,,
,8,0,13,1992,1.05,1.1,110,,,,,,,,,,1.65,1.55,,,,,2.1,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Coarse linen wrap and tied with strips of linen, tightly wrapped around feet Fine woven cloth small yarns Outer 2 layers, one coarse weve with fringe 2 earrings with pearl or glass Gender and age in 1992C",,6 years,S,,,,,,W,1,,0,,,,,,,,,,,,,,,wrapped,W,C,F,P,C,,
,8,0,14,1992,1.05,0.4,40,"#14,15,16",,,,,,,,,2.9,2.95,,,,,4.05,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,"One layer of coarse linen tied with rope, appears to be a quick burial. Buried at the feet of #16 Age and hair in 1992C",,Newborn,S,,,,,,W,1,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,S,N,,
,8,0,17,1992,0.94,0.38,38,,,,,,,,,,1.47,1.4,,,,,3.25,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,"Tiny infant wrapped in wool with some dye area, then in what appears to be five straw, possibly linen, then the outer wrap of wool",,Infant,S,,,,,,W,1,,0,,,,,,,,,,,,,,,wrapped,W,C,U,S,I,,
,8,0,18,1992,1,0.68,68,,,,,,,,,,3.25,3.11,,,,,1.6,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,"Five beads from necklace hair and age in 1992c Very coarse linen, some red/white ribbon Also some solid red ribbon Some yellow wool fabric Basketcase 4 samples",TRUE,18 months,S,,,,,,W,1,,0,,,,,,,,,,,,,,,wrapped - bones showing,H,C,U,S,I,,
,8,0,21,1992,0.95,0.74,74,,,,,,,,,,0.95,0.7,,,,,3.35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,,,,,,,"Can't find details on age and gender for this the burial in field book that are described in database (TW) Coarse linen, no rope on ribbon Saved 2 small samples of cloth Most was decomposed Basket case",,6 months,S,,,,,,U,1,,0,,,,,,,,,,,,,,,poorly preserved,B,C,U,S,N,,
,8,0,22,1992,0.74,1.66,166,,,,,,,,,,2.3,2.07,,,,,3.02,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,"Measurements in 1992E Can't find details on age and gender for this the burial in field book that are described in database (TW) Face bundle has coarse linen outer wrap tied with solid red ribbon Inside face bundle, yellow wove with purple design and signs that the fabric was patched Found rope at feet, some green color on rope",,50+,S,,,,,,W,1,,0,,,,,,,,,,,,,,,wrapped - bones showing,B,A,F,P,A,Y,
,8,0,23,1992,0.76,0.39,76,,,,,,,,,,2.09,2.04,,,,,3.06,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,Measurements in 1992E Wrapped in blanket No evidence of any type of robe Ribbon on ties,,Infant,S,,,,,,W,,,0,,,,,,,,,,,,,,,wrapped,W,C,U,S,I,,
